timestamp,source_ip,destination_ip,action,severity,details
2025-01-06 22:06:10,192.168.171.18,94.183.165.74,allowed,low,Malware signature found
2025-01-01 10:25:08,192.168.243.17,127.115.216.197,allowed,critical,Normal traffic
2025-01-11 08:17:21,192.168.222.34,116.154.213.181,allowed,medium,Malware signature found
2025-01-25 08:14:22,192.168.45.234,124.250.34.177,allowed,high,Malware signature found
2025-01-27 05:03:21,192.168.49.168,198.28.89.40,blocked,high,Normal traffic
2025-01-27 05:21:55,192.168.28.138,137.42.102.211,allowed,high,Suspicious outbound
2025-01-20 20:01:38,192.168.86.70,127.150.11.21,allowed,low,Brute-force attempt
2025-01-28 09:06:36,192.168.133.246,56.64.131.108,blocked,low,Suspicious outbound
2025-01-12 03:10:07,192.168.29.114,181.34.252.5,allowed,high,Normal traffic
2025-01-14 00:25:07,192.168.238.157,175.22.1.108,blocked,high,Suspicious outbound
2025-01-21 23:10:55,192.168.209.70,241.75.5.243,allowed,low,Normal traffic
2025-01-08 03:18:38,192.168.76.31,204.131.174.224,allowed,medium,Normal traffic
2025-01-14 03:36:32,192.168.235.189,171.229.22.117,allowed,low,Suspicious outbound
2025-01-14 22:49:09,192.168.104.68,173.212.201.224,blocked,medium,Suspicious outbound
2025-01-14 17:13:02,192.168.84.123,65.159.160.132,blocked,high,Malware signature found
2025-01-07 22:41:01,192.168.204.139,78.31.12.117,blocked,medium,Port scan detected
2025-01-24 20:03:58,192.168.26.89,185.136.152.141,blocked,medium,Malware signature found
2025-01-14 21:37:48,192.168.194.238,154.136.118.50,allowed,low,Brute-force attempt
2025-01-16 22:47:04,192.168.42.248,56.60.22.147,blocked,medium,Normal traffic
2025-01-22 03:27:51,192.168.140.214,215.30.154.164,allowed,critical,Normal traffic
2025-01-18 04:15:51,192.168.60.194,94.83.37.13,allowed,medium,Normal traffic
2025-01-22 13:28:12,192.168.4.115,246.4.226.82,allowed,high,Port scan detected
2025-01-11 09:12:35,192.168.56.249,203.39.215.50,blocked,high,Normal traffic
2025-01-12 21:33:14,192.168.251.22,106.228.158.174,blocked,low,Brute-force attempt
2025-01-15 10:52:18,192.168.190.117,57.27.71.184,blocked,low,Suspicious outbound
2025-01-27 21:20:24,192.168.214.154,233.83.122.98,blocked,medium,Port scan detected
2025-01-29 04:39:15,192.168.187.216,126.132.222.131,allowed,low,Normal traffic
2025-01-20 03:53:25,192.168.174.163,220.24.15.6,allowed,medium,Port scan detected
2025-01-21 08:06:10,192.168.255.109,122.3.142.72,allowed,medium,Port scan detected
2025-01-15 08:55:41,192.168.152.168,108.153.30.11,allowed,medium,Suspicious outbound
2025-01-01 21:14:32,192.168.35.185,228.34.130.126,allowed,medium,Brute-force attempt
2025-01-11 21:52:28,192.168.68.217,215.80.169.175,allowed,medium,Brute-force attempt
2025-01-23 17:14:00,192.168.92.110,44.203.30.30,allowed,low,Brute-force attempt
2025-01-13 15:35:50,192.168.236.244,109.228.155.138,blocked,high,Normal traffic
2025-01-26 20:37:37,192.168.108.149,138.93.20.202,allowed,high,Malware signature found
2025-01-26 19:14:10,192.168.161.191,110.35.29.185,allowed,low,Port scan detected
2025-01-22 18:41:01,192.168.40.84,215.198.110.69,allowed,high,Brute-force attempt
2025-01-08 14:46:07,192.168.107.216,72.100.216.247,blocked,high,Normal traffic
2025-01-21 09:52:52,192.168.130.178,168.136.232.218,allowed,low,Malware signature found
2025-01-10 18:32:48,192.168.113.187,174.40.187.142,allowed,high,Normal traffic
2025-01-24 13:00:09,192.168.237.138,237.196.35.76,allowed,low,Normal traffic
2025-01-21 08:04:22,192.168.139.9,143.144.142.249,blocked,medium,Brute-force attempt
2025-01-29 11:06:41,192.168.87.70,191.169.26.27,blocked,medium,Port scan detected
2025-01-10 02:08:02,192.168.95.176,115.245.6.255,allowed,low,Malware signature found
2025-01-17 00:58:23,192.168.105.125,202.183.122.172,blocked,high,Port scan detected
2025-01-10 18:33:24,192.168.179.53,101.196.30.179,blocked,medium,Brute-force attempt
2025-01-18 08:28:56,192.168.178.254,254.164.212.148,blocked,high,Port scan detected
2025-01-25 03:47:36,192.168.137.174,229.6.179.68,blocked,low,Suspicious outbound
2025-01-26 19:06:21,192.168.10.35,172.189.21.10,allowed,low,Port scan detected
2025-01-11 03:37:15,192.168.134.115,75.96.172.46,allowed,low,Brute-force attempt
2025-01-24 12:19:06,192.168.189.73,23.211.191.144,allowed,medium,Port scan detected
2025-01-19 04:32:54,192.168.50.190,139.249.245.51,allowed,high,Normal traffic
2025-01-16 23:41:49,192.168.106.168,68.219.5.78,allowed,low,Brute-force attempt
2025-01-26 06:35:07,192.168.230.174,82.55.85.242,blocked,low,Brute-force attempt
2025-01-19 02:19:54,192.168.46.1,74.158.167.181,blocked,high,Port scan detected
2025-01-11 09:01:35,192.168.146.191,62.186.253.101,blocked,low,Suspicious outbound
2025-01-12 04:17:04,192.168.176.177,12.86.14.200,blocked,critical,Normal traffic
2025-01-05 23:00:06,192.168.247.156,19.148.189.27,blocked,low,Normal traffic
2025-01-14 18:49:07,192.168.242.156,159.221.148.186,blocked,low,Normal traffic
2025-01-14 00:28:38,192.168.109.254,85.50.193.31,blocked,high,Suspicious outbound
2025-01-22 17:59:18,192.168.88.145,196.64.165.136,blocked,medium,Suspicious outbound
2025-01-11 00:24:55,192.168.8.120,29.61.82.124,allowed,critical,Normal traffic
2025-01-08 16:51:58,192.168.179.124,72.254.225.79,allowed,critical,Port scan detected
2025-01-19 11:27:12,192.168.131.105,14.70.107.202,allowed,medium,Port scan detected
2025-01-01 20:09:51,192.168.127.226,41.150.102.19,blocked,medium,Port scan detected
2025-01-17 05:16:09,192.168.62.99,224.237.119.2,allowed,high,Normal traffic
2025-01-23 07:51:32,192.168.109.213,66.209.219.34,allowed,low,Normal traffic
2025-01-04 19:10:51,192.168.121.159,85.220.100.16,allowed,high,Brute-force attempt
2025-01-08 12:22:42,192.168.209.43,52.19.47.250,allowed,medium,Normal traffic
2025-01-10 22:58:57,192.168.80.69,92.178.160.38,allowed,medium,Suspicious outbound
2025-01-20 20:38:05,192.168.79.203,155.223.151.225,allowed,critical,Brute-force attempt
2025-01-19 16:49:18,192.168.23.225,56.121.102.222,allowed,medium,Normal traffic
2025-01-30 04:29:43,192.168.177.95,128.202.100.143,blocked,high,Brute-force attempt
2025-01-16 17:07:51,192.168.223.189,219.33.117.93,allowed,medium,Port scan detected
2025-01-18 18:03:47,192.168.155.136,32.112.33.240,blocked,medium,Port scan detected
2025-01-22 15:42:43,192.168.144.214,14.217.131.162,blocked,critical,Port scan detected
2025-01-05 04:07:06,192.168.13.100,134.43.68.61,allowed,high,Port scan detected
2025-01-12 12:32:08,192.168.15.109,22.161.192.98,allowed,medium,Port scan detected
2025-01-05 20:37:30,192.168.94.63,252.85.134.31,allowed,low,Port scan detected
2025-01-14 21:14:50,192.168.160.180,52.254.97.106,allowed,high,Normal traffic
2025-01-26 12:07:30,192.168.139.57,119.103.58.207,allowed,medium,Brute-force attempt
2025-01-30 11:21:10,192.168.64.173,2.184.96.150,blocked,medium,Brute-force attempt
2025-01-21 07:52:10,192.168.223.199,174.213.170.249,blocked,low,Port scan detected
2025-01-26 05:58:45,192.168.117.100,229.148.217.84,allowed,medium,Port scan detected
2025-01-05 07:07:20,192.168.43.245,37.44.6.131,blocked,medium,Brute-force attempt
2025-01-11 07:30:43,192.168.110.49,134.143.39.30,allowed,medium,Port scan detected
2025-01-20 04:16:07,192.168.223.79,56.114.79.23,allowed,medium,Port scan detected
2025-01-03 00:09:58,192.168.47.213,79.177.236.163,blocked,low,Port scan detected
2025-01-03 00:44:21,192.168.186.238,51.253.32.194,allowed,low,Suspicious outbound
2025-01-17 20:00:38,192.168.97.133,20.144.185.166,blocked,medium,Port scan detected
2025-01-13 00:54:13,192.168.110.97,83.100.222.231,blocked,low,Malware signature found
2025-01-30 10:21:12,192.168.190.124,121.18.72.161,allowed,high,Port scan detected
2025-01-11 16:30:50,192.168.89.88,112.22.49.37,allowed,medium,Normal traffic
2025-01-12 22:34:02,192.168.217.210,39.236.139.133,blocked,critical,Malware signature found
2025-01-13 18:17:57,192.168.28.55,183.203.22.94,allowed,medium,Suspicious outbound
2025-01-07 17:46:20,192.168.19.230,138.4.8.75,blocked,low,Normal traffic
2025-01-07 21:33:33,192.168.51.197,145.43.160.207,allowed,high,Normal traffic
2025-01-29 13:06:52,192.168.33.219,82.129.186.67,allowed,low,Suspicious outbound
2025-01-07 20:23:43,192.168.171.87,70.208.11.236,blocked,low,Port scan detected
2025-01-15 19:01:51,192.168.185.237,90.81.18.65,allowed,high,Suspicious outbound
2025-01-19 15:21:56,192.168.177.119,180.245.111.111,allowed,low,Port scan detected
2025-01-09 05:09:55,192.168.27.77,193.57.66.252,allowed,low,Port scan detected
2025-01-29 20:14:59,192.168.240.78,24.104.241.156,blocked,low,Brute-force attempt
2025-01-13 03:28:31,192.168.125.255,14.74.253.130,allowed,critical,Normal traffic
2025-01-26 12:51:14,192.168.185.232,51.187.124.113,allowed,medium,Brute-force attempt
2025-01-02 18:01:36,192.168.94.212,199.224.219.19,blocked,low,Normal traffic
2025-01-07 00:48:43,192.168.87.101,117.46.168.21,allowed,critical,Port scan detected
2025-01-29 00:50:41,192.168.179.103,111.205.6.228,blocked,medium,Normal traffic
2025-01-10 19:54:52,192.168.63.159,250.50.189.40,blocked,medium,Port scan detected
2025-01-08 05:28:03,192.168.16.221,42.52.29.241,blocked,medium,Port scan detected
2025-01-03 20:02:00,192.168.140.249,125.24.228.195,allowed,low,Malware signature found
2025-01-28 04:02:57,192.168.183.48,93.214.6.230,blocked,medium,Brute-force attempt
2025-01-29 16:37:23,192.168.121.37,84.205.166.49,allowed,low,Suspicious outbound
2025-01-30 15:52:19,192.168.142.151,12.207.56.192,allowed,low,Brute-force attempt
2025-01-16 18:57:54,192.168.200.58,228.85.227.76,blocked,medium,Normal traffic
2025-01-22 07:56:14,192.168.1.217,137.5.30.21,blocked,high,Port scan detected
2025-01-25 18:45:11,192.168.254.199,168.116.204.61,allowed,medium,Suspicious outbound
2025-01-25 13:27:55,192.168.29.43,102.151.115.221,blocked,high,Normal traffic
2025-01-18 16:58:16,192.168.21.15,1.236.133.1,allowed,medium,Suspicious outbound
2025-01-30 00:38:38,192.168.58.24,9.195.253.77,allowed,low,Brute-force attempt
2025-01-28 22:29:37,192.168.199.0,195.124.198.212,blocked,medium,Suspicious outbound
2025-01-18 23:23:15,192.168.184.8,199.149.206.175,blocked,medium,Brute-force attempt
2025-01-12 16:23:34,192.168.76.238,96.46.163.105,blocked,critical,Brute-force attempt
2025-01-05 10:30:07,192.168.207.240,172.94.169.42,allowed,critical,Port scan detected
2025-01-20 10:30:26,192.168.195.200,121.142.32.59,blocked,high,Malware signature found
2025-01-01 22:13:22,192.168.115.227,235.169.107.93,allowed,low,Malware signature found
2025-01-22 04:26:06,192.168.100.91,30.34.178.113,allowed,medium,Suspicious outbound
2025-01-19 18:00:26,192.168.189.204,47.244.221.94,allowed,low,Malware signature found
2025-01-23 16:26:15,192.168.30.144,207.209.251.143,allowed,low,Suspicious outbound
2025-01-27 19:50:17,192.168.31.31,65.251.231.81,blocked,high,Suspicious outbound
2025-01-18 15:02:48,192.168.190.92,90.150.16.7,blocked,low,Malware signature found
2025-01-20 11:55:37,192.168.173.84,157.65.204.234,blocked,low,Brute-force attempt
2025-01-16 14:07:26,192.168.168.138,174.112.172.89,allowed,low,Suspicious outbound
2025-01-16 03:43:15,192.168.221.74,138.99.21.98,allowed,low,Port scan detected
2025-01-24 12:52:49,192.168.190.18,228.213.44.49,allowed,critical,Suspicious outbound
2025-01-15 10:08:55,192.168.20.57,114.31.201.251,allowed,medium,Brute-force attempt
2025-01-26 01:58:08,192.168.221.156,77.18.47.53,blocked,low,Suspicious outbound
2025-01-16 17:53:49,192.168.172.103,198.57.67.43,blocked,low,Port scan detected
2025-01-07 09:14:39,192.168.226.186,81.181.107.194,blocked,low,Malware signature found
2025-01-09 14:16:08,192.168.36.16,8.186.35.164,allowed,low,Suspicious outbound
2025-01-08 12:01:54,192.168.195.54,166.60.217.173,blocked,medium,Brute-force attempt
2025-01-07 17:40:21,192.168.226.209,168.32.116.152,blocked,low,Port scan detected
2025-01-28 17:20:45,192.168.14.128,20.69.62.149,allowed,low,Brute-force attempt
2025-01-13 15:14:06,192.168.216.182,46.123.7.201,blocked,medium,Normal traffic
2025-01-15 06:18:38,192.168.208.3,188.5.169.71,blocked,high,Malware signature found
2025-01-27 23:02:09,192.168.237.198,129.164.44.171,blocked,medium,Normal traffic
2025-01-14 16:34:11,192.168.92.17,8.228.162.173,blocked,medium,Suspicious outbound
2025-01-23 12:14:17,192.168.87.17,21.118.238.16,allowed,medium,Brute-force attempt
2025-01-19 11:46:13,192.168.126.231,144.155.76.65,allowed,high,Normal traffic
2025-01-07 04:23:00,192.168.6.168,181.87.10.17,allowed,medium,Suspicious outbound
2025-01-05 18:56:47,192.168.175.241,63.163.199.89,allowed,medium,Brute-force attempt
2025-01-08 19:56:27,192.168.47.58,42.239.244.38,allowed,medium,Port scan detected
2025-01-02 08:16:36,192.168.2.135,193.239.175.73,blocked,medium,Malware signature found
2025-01-11 17:39:26,192.168.225.148,82.159.13.246,allowed,medium,Suspicious outbound
2025-01-13 19:03:09,192.168.66.140,80.249.223.86,allowed,high,Port scan detected
2025-01-28 13:30:52,192.168.220.51,7.249.223.147,allowed,low,Normal traffic
2025-01-15 05:06:20,192.168.225.242,154.129.213.135,blocked,high,Brute-force attempt
2025-01-20 01:00:36,192.168.94.215,89.19.188.111,allowed,low,Brute-force attempt
2025-01-10 07:00:22,192.168.187.20,26.101.209.160,allowed,medium,Normal traffic
2025-01-30 20:44:19,192.168.196.227,90.43.250.244,blocked,high,Malware signature found
2025-01-22 05:36:27,192.168.67.86,70.58.196.1,allowed,medium,Normal traffic
2025-01-18 01:07:01,192.168.132.157,33.99.44.111,blocked,low,Port scan detected
2025-01-05 00:54:27,192.168.209.73,103.222.47.171,allowed,medium,Suspicious outbound
2025-01-24 20:00:34,192.168.178.3,226.45.254.62,allowed,low,Port scan detected
2025-01-27 13:48:56,192.168.250.168,12.245.97.28,allowed,medium,Malware signature found
2025-01-06 11:09:17,192.168.198.134,133.147.81.99,blocked,critical,Brute-force attempt
2025-01-26 10:29:07,192.168.229.86,213.221.235.255,blocked,low,Malware signature found
2025-01-16 00:32:30,192.168.105.42,188.126.111.39,allowed,critical,Brute-force attempt
2025-01-12 23:50:06,192.168.206.87,31.86.193.13,blocked,medium,Port scan detected
2025-01-11 01:03:05,192.168.210.154,212.117.231.186,allowed,medium,Malware signature found
2025-01-27 18:43:12,192.168.38.182,229.76.210.110,allowed,medium,Suspicious outbound
2025-01-10 06:56:26,192.168.43.99,36.198.92.181,allowed,high,Normal traffic
2025-01-01 18:30:34,192.168.132.209,20.139.94.191,blocked,low,Suspicious outbound
2025-01-14 00:14:32,192.168.192.145,159.82.64.223,allowed,low,Brute-force attempt
2025-01-02 14:17:45,192.168.126.172,118.109.208.159,blocked,high,Port scan detected
2025-01-05 21:48:42,192.168.64.104,32.212.67.128,allowed,low,Normal traffic
2025-01-11 22:33:21,192.168.147.82,84.131.71.119,blocked,medium,Malware signature found
2025-01-22 20:07:34,192.168.140.107,138.146.167.201,allowed,high,Suspicious outbound
2025-01-24 12:01:19,192.168.168.184,210.6.243.94,blocked,low,Normal traffic
2025-01-04 04:20:06,192.168.8.197,101.88.62.204,allowed,low,Brute-force attempt
2025-01-06 00:57:25,192.168.240.240,171.137.156.105,blocked,critical,Port scan detected
2025-01-23 16:13:38,192.168.95.162,170.37.136.68,allowed,medium,Normal traffic
2025-01-05 19:47:59,192.168.242.80,136.162.217.78,blocked,medium,Malware signature found
2025-01-11 14:46:56,192.168.50.197,50.122.250.189,allowed,medium,Malware signature found
2025-01-30 08:16:59,192.168.17.198,56.246.129.1,blocked,critical,Suspicious outbound
2025-01-16 07:59:11,192.168.194.242,3.147.203.255,allowed,high,Normal traffic
2025-01-27 03:36:16,192.168.226.164,240.20.44.84,allowed,high,Malware signature found
2025-01-13 15:11:14,192.168.122.94,34.100.14.225,allowed,medium,Malware signature found
2025-01-07 18:14:27,192.168.42.240,234.153.159.172,allowed,low,Port scan detected
2025-01-18 19:42:08,192.168.45.31,160.48.35.236,blocked,critical,Port scan detected
2025-01-13 06:36:04,192.168.150.192,108.250.228.88,allowed,medium,Malware signature found
2025-01-18 01:01:24,192.168.148.164,49.117.23.92,allowed,low,Brute-force attempt
2025-01-22 21:11:07,192.168.220.217,34.127.167.67,blocked,low,Suspicious outbound
2025-01-24 01:39:34,192.168.16.22,136.231.31.76,blocked,low,Suspicious outbound
2025-01-08 07:06:56,192.168.25.83,156.239.67.86,blocked,high,Suspicious outbound
2025-01-12 17:06:42,192.168.56.231,208.14.179.67,allowed,high,Brute-force attempt
2025-01-21 19:53:28,192.168.30.110,230.51.3.158,allowed,low,Normal traffic
2025-01-10 21:30:40,192.168.223.250,49.24.1.182,blocked,medium,Suspicious outbound
2025-01-06 12:31:27,192.168.175.8,239.218.65.24,allowed,low,Port scan detected
2025-01-16 18:57:50,192.168.203.170,157.179.244.122,blocked,low,Normal traffic
2025-01-15 18:10:06,192.168.249.164,252.159.119.1,blocked,high,Suspicious outbound
2025-01-15 23:57:18,192.168.179.220,195.56.3.131,allowed,high,Port scan detected
2025-01-02 04:57:11,192.168.159.156,111.175.151.20,allowed,low,Port scan detected
2025-01-26 07:41:43,192.168.20.79,64.119.6.177,allowed,high,Malware signature found
2025-01-09 21:42:40,192.168.153.19,112.74.203.181,blocked,low,Suspicious outbound
2025-01-11 14:59:51,192.168.186.105,113.76.229.172,allowed,low,Suspicious outbound
2025-01-15 13:32:02,192.168.234.209,26.89.170.216,allowed,low,Brute-force attempt
2025-01-13 16:07:51,192.168.146.17,80.200.5.243,allowed,low,Malware signature found
2025-01-03 03:49:13,192.168.54.136,89.137.103.231,blocked,low,Normal traffic
2025-01-11 22:26:46,192.168.212.77,138.157.69.179,allowed,medium,Brute-force attempt
2025-01-15 22:30:38,192.168.62.93,132.80.36.249,blocked,critical,Malware signature found
2025-01-23 19:59:19,192.168.0.238,136.110.231.60,allowed,low,Normal traffic
2025-01-12 20:50:21,192.168.149.122,182.185.92.95,allowed,critical,Port scan detected
2025-01-18 23:09:39,192.168.159.121,83.89.31.37,allowed,low,Port scan detected
2025-01-10 07:37:24,192.168.238.165,220.168.31.188,allowed,high,Port scan detected
2025-01-08 08:13:30,192.168.136.247,228.31.152.117,allowed,medium,Normal traffic
2025-01-03 04:11:43,192.168.182.47,5.47.248.233,allowed,low,Brute-force attempt
2025-01-02 09:40:05,192.168.177.79,140.94.242.178,allowed,high,Normal traffic
2025-01-04 03:51:00,192.168.165.37,89.5.4.144,allowed,low,Port scan detected
2025-01-15 18:09:55,192.168.200.165,37.116.206.147,allowed,low,Suspicious outbound
2025-01-22 01:06:19,192.168.89.37,85.128.157.49,blocked,medium,Port scan detected
2025-01-11 06:48:09,192.168.48.151,255.173.40.197,blocked,medium,Brute-force attempt
2025-01-03 22:32:41,192.168.81.99,242.211.51.107,blocked,medium,Suspicious outbound
2025-01-19 07:37:25,192.168.216.47,4.121.147.124,blocked,high,Normal traffic
2025-01-30 05:25:21,192.168.107.163,22.207.9.11,blocked,medium,Port scan detected
2025-01-09 23:25:19,192.168.186.62,1.51.2.84,allowed,medium,Normal traffic
2025-01-01 00:08:33,192.168.152.236,173.199.178.66,blocked,low,Normal traffic
2025-01-07 09:26:57,192.168.242.119,74.162.20.102,allowed,medium,Suspicious outbound
2025-01-23 12:48:57,192.168.230.159,187.52.160.224,allowed,critical,Brute-force attempt
2025-01-23 14:42:12,192.168.114.81,30.181.246.231,allowed,high,Suspicious outbound
2025-01-06 18:50:05,192.168.153.214,68.92.61.190,blocked,low,Normal traffic
2025-01-03 13:26:10,192.168.21.226,146.114.4.217,allowed,low,Port scan detected
2025-01-23 04:21:20,192.168.216.80,254.129.22.121,blocked,medium,Normal traffic
2025-01-10 19:15:18,192.168.137.28,157.219.250.201,allowed,medium,Brute-force attempt
2025-01-07 10:13:55,192.168.91.22,136.83.198.7,allowed,medium,Normal traffic
2025-01-30 14:19:29,192.168.179.100,151.197.91.197,blocked,medium,Port scan detected
2025-01-14 21:01:06,192.168.99.115,149.221.103.59,allowed,critical,Malware signature found
2025-01-20 08:45:54,192.168.139.152,230.158.168.91,blocked,critical,Port scan detected
2025-01-17 06:48:20,192.168.238.139,138.213.133.51,blocked,high,Normal traffic
2025-01-03 05:31:51,192.168.94.17,124.166.113.151,blocked,medium,Malware signature found
2025-01-16 20:28:04,192.168.77.119,181.35.148.86,blocked,medium,Malware signature found
2025-01-27 18:22:16,192.168.255.31,235.104.166.17,allowed,high,Port scan detected
2025-01-06 15:18:57,192.168.34.225,238.134.228.34,allowed,high,Normal traffic
2025-01-14 21:06:08,192.168.165.241,244.91.9.15,allowed,high,Brute-force attempt
2025-01-03 22:00:23,192.168.180.27,4.101.179.244,blocked,low,Brute-force attempt
2025-01-16 00:40:28,192.168.63.21,139.135.126.76,blocked,critical,Port scan detected
2025-01-21 22:59:12,192.168.222.13,244.198.222.218,allowed,high,Brute-force attempt
2025-01-21 08:17:58,192.168.40.112,61.181.35.29,allowed,medium,Malware signature found
2025-01-18 00:57:59,192.168.207.219,97.30.32.30,allowed,low,Brute-force attempt
2025-01-05 17:56:55,192.168.69.103,118.201.90.114,allowed,low,Suspicious outbound
2025-01-01 23:10:45,192.168.247.161,115.251.117.83,allowed,medium,Brute-force attempt
2025-01-13 09:19:12,192.168.69.132,95.14.101.197,blocked,high,Port scan detected
2025-01-10 07:50:39,192.168.98.190,166.45.170.199,allowed,low,Normal traffic
2025-01-30 18:08:49,192.168.105.171,55.12.12.1,allowed,critical,Port scan detected
2025-01-14 06:57:24,192.168.14.187,28.104.94.107,allowed,low,Port scan detected
2025-01-04 03:48:47,192.168.214.53,223.36.187.128,allowed,low,Normal traffic
2025-01-24 17:43:23,192.168.234.208,69.187.20.154,allowed,critical,Normal traffic
2025-01-13 20:19:27,192.168.249.164,179.151.134.111,allowed,medium,Suspicious outbound
2025-01-22 09:54:13,192.168.233.11,116.147.216.225,allowed,high,Malware signature found
2025-01-03 02:48:56,192.168.193.74,40.35.175.120,allowed,low,Malware signature found
2025-01-20 01:33:28,192.168.64.255,75.126.150.243,allowed,medium,Normal traffic
2025-01-02 04:21:14,192.168.111.53,253.24.86.45,blocked,low,Brute-force attempt
2025-01-15 07:45:17,192.168.70.172,102.229.152.143,allowed,high,Normal traffic
2025-01-05 12:47:11,192.168.127.118,151.148.147.83,allowed,critical,Normal traffic
2025-01-04 09:45:36,192.168.157.142,171.197.36.43,blocked,high,Malware signature found
2025-01-12 05:00:25,192.168.229.90,208.188.141.121,allowed,low,Brute-force attempt
2025-01-17 13:27:08,192.168.5.42,59.27.221.37,blocked,medium,Port scan detected
2025-01-14 12:50:57,192.168.83.101,87.114.216.199,allowed,high,Normal traffic
2025-01-10 12:59:07,192.168.255.108,27.108.108.181,allowed,low,Brute-force attempt
2025-01-28 07:08:50,192.168.251.125,42.62.246.117,blocked,medium,Normal traffic
2025-01-30 21:11:02,192.168.131.6,220.93.124.20,blocked,high,Port scan detected
2025-01-06 17:03:21,192.168.246.16,140.128.78.200,blocked,low,Brute-force attempt
2025-01-17 07:47:40,192.168.205.207,215.27.80.94,allowed,low,Suspicious outbound
2025-01-23 11:20:49,192.168.142.21,14.126.178.76,allowed,low,Port scan detected
2025-01-07 22:34:05,192.168.34.71,104.175.126.109,blocked,critical,Port scan detected
2025-01-02 17:30:18,192.168.57.170,137.8.143.9,blocked,high,Brute-force attempt
2025-01-22 22:27:06,192.168.38.179,134.104.10.235,blocked,low,Port scan detected
2025-01-25 16:00:48,192.168.66.185,100.112.36.246,allowed,critical,Suspicious outbound
2025-01-17 12:41:44,192.168.76.114,214.143.151.250,allowed,low,Normal traffic
2025-01-14 01:58:58,192.168.181.102,4.96.233.193,blocked,medium,Suspicious outbound
2025-01-28 18:03:06,192.168.121.111,117.121.81.116,allowed,medium,Normal traffic
2025-01-03 00:02:46,192.168.87.233,58.69.123.112,blocked,low,Port scan detected
2025-01-12 06:18:23,192.168.83.108,229.230.38.226,allowed,low,Brute-force attempt
2025-01-05 04:21:33,192.168.2.122,125.101.244.206,allowed,medium,Port scan detected
2025-01-25 11:12:33,192.168.121.239,12.147.99.154,blocked,medium,Port scan detected
2025-01-01 18:53:57,192.168.40.224,107.107.194.9,allowed,medium,Brute-force attempt
2025-01-22 04:41:46,192.168.136.190,176.41.217.148,allowed,low,Normal traffic
2025-01-03 02:37:00,192.168.216.146,95.236.170.226,allowed,critical,Normal traffic
2025-01-12 00:08:53,192.168.249.96,190.70.128.192,allowed,medium,Brute-force attempt
2025-01-10 18:51:09,192.168.36.106,154.87.16.137,blocked,low,Port scan detected
2025-01-15 09:23:25,192.168.5.249,34.98.92.46,allowed,low,Normal traffic
2025-01-06 22:53:06,192.168.194.151,202.75.198.158,allowed,low,Port scan detected
2025-01-25 13:33:35,192.168.92.135,165.228.211.120,blocked,high,Port scan detected
2025-01-18 05:51:57,192.168.245.62,152.45.181.240,allowed,high,Brute-force attempt
2025-01-02 02:51:02,192.168.104.224,8.58.37.65,allowed,low,Port scan detected
2025-01-22 13:36:58,192.168.173.79,124.183.70.65,blocked,low,Port scan detected
2025-01-19 10:56:47,192.168.195.130,98.128.242.144,blocked,low,Malware signature found
2025-01-28 10:07:15,192.168.196.111,179.58.91.90,blocked,medium,Suspicious outbound
2025-01-25 08:25:48,192.168.94.215,56.53.135.161,allowed,low,Suspicious outbound
2025-01-15 14:24:54,192.168.164.144,108.26.92.144,blocked,low,Normal traffic
2025-01-23 17:18:05,192.168.207.210,15.140.105.115,blocked,low,Port scan detected
2025-01-26 16:29:25,192.168.205.105,40.208.196.129,allowed,low,Suspicious outbound
2025-01-23 08:47:14,192.168.0.151,36.195.235.52,allowed,low,Brute-force attempt
2025-01-02 08:31:42,192.168.243.28,118.249.53.237,blocked,medium,Normal traffic
2025-01-10 12:37:57,192.168.213.207,115.93.139.61,allowed,low,Brute-force attempt
2025-01-12 23:51:26,192.168.124.243,29.180.80.98,blocked,low,Malware signature found
2025-01-01 23:11:08,192.168.237.33,187.78.117.68,allowed,critical,Port scan detected
2025-01-02 18:00:43,192.168.202.216,97.225.78.229,allowed,low,Malware signature found
2025-01-26 16:41:05,192.168.63.141,117.126.176.187,allowed,high,Normal traffic
2025-01-18 01:08:30,192.168.144.103,48.162.15.231,allowed,low,Suspicious outbound
2025-01-02 19:24:56,192.168.23.92,35.97.82.249,allowed,low,Malware signature found
2025-01-23 19:40:50,192.168.208.241,134.86.212.203,allowed,low,Suspicious outbound
2025-01-24 13:38:47,192.168.43.144,111.120.183.180,blocked,critical,Malware signature found
2025-01-04 22:46:32,192.168.222.194,237.200.152.71,blocked,medium,Suspicious outbound
2025-01-24 06:10:50,192.168.237.91,189.51.174.67,allowed,critical,Suspicious outbound
2025-01-11 18:00:47,192.168.145.55,191.219.14.24,allowed,high,Suspicious outbound
2025-01-05 04:48:40,192.168.165.215,226.220.124.66,blocked,high,Brute-force attempt
2025-01-21 07:48:54,192.168.71.31,3.239.250.94,allowed,low,Port scan detected
2025-01-04 09:14:49,192.168.249.72,66.144.147.249,blocked,medium,Port scan detected
2025-01-16 19:46:50,192.168.90.165,86.183.57.70,allowed,critical,Normal traffic
2025-01-10 21:03:23,192.168.145.19,164.255.57.45,allowed,medium,Port scan detected
2025-01-05 12:55:56,192.168.45.236,24.39.225.65,allowed,high,Suspicious outbound
2025-01-11 04:43:25,192.168.108.82,119.97.117.170,allowed,medium,Malware signature found
