timestamp,source_ip,destination_ip,action,severity,details,alert_type,status,sender,subject,action_taken
2025-01-15 17:52:48,,,,high,,,,fake@paypal.com,Urgent: Account Locked!,flagged
2025-01-06 13:25:09,,,,medium,,,,billing@apple.com,Urgent: Account Locked!,blocked
2025-01-21 03:39:28,,,,medium,,,,hr-support@company.com,Reset Your Password,flagged
2025-01-02 00:19:39,,,,medium,,,,service@anz.com,Invoice Attached,flagged
2025-01-15 07:15:34,,,,high,,,,fake@paypal.com,Invoice Attached,blocked
2025-01-17 03:24:44,,,,critical,,,,hr-support@company.com,Urgent: Account Locked!,blocked
2025-01-29 12:54:31,,,,high,,,,fake@paypal.com,Document Shared With You,blocked
2025-01-02 03:51:55,,,,critical,,,,unknown@mail.ru,Urgent: Account Locked!,allowed
2025-01-11 21:28:04,,,,medium,,,,billing@apple.com,Reset Your Password,flagged
2025-01-25 19:50:59,,,,high,,,,hr-support@company.com,Urgent: Account Locked!,blocked
2025-01-05 08:33:32,,,,critical,,,,hr-support@company.com,Reset Your Password,blocked
2025-01-29 02:24:24,,,,high,,,,billing@apple.com,Document Shared With You,flagged
2025-01-09 00:31:33,,,,high,,,,fake@paypal.com,Invoice Attached,blocked
2025-01-17 21:56:24,,,,high,,,,unknown@mail.ru,Payment Needed,blocked
2025-01-06 06:15:09,,,,medium,,,,security@amazon.com,Payment Needed,allowed
2025-01-27 03:41:02,,,,medium,,,,service@anz.com,Security Alert,blocked
2025-01-12 17:22:14,,,,medium,,,,security@amazon.com,Urgent: Account Locked!,blocked
2025-01-28 14:05:55,,,,medium,,,,service@anz.com,Urgent: Account Locked!,allowed
2025-01-05 12:51:48,,,,high,,,,billing@apple.com,Reset Your Password,blocked
2025-01-05 02:49:55,,,,medium,,,,hr-support@company.com,Security Alert,allowed
2025-01-02 21:53:10,,,,medium,,,,fake@paypal.com,Invoice Attached,blocked
2025-01-07 19:38:48,,,,medium,,,,unknown@mail.ru,Urgent: Account Locked!,flagged
2025-01-06 15:17:57,,,,high,,,,billing@apple.com,Invoice Attached,blocked
2025-01-22 08:16:59,,,,medium,,,,security@amazon.com,Document Shared With You,blocked
2025-01-10 08:14:46,,,,medium,,,,unknown@mail.ru,Security Alert,allowed
2025-01-07 12:01:33,,,,critical,,,,fake@paypal.com,Reset Your Password,flagged
2025-01-26 04:56:26,,,,high,,,,billing@apple.com,Document Shared With You,blocked
2025-01-05 17:39:55,,,,high,,,,hr-support@company.com,Document Shared With You,blocked
2025-01-29 05:52:54,,,,critical,,,,unknown@mail.ru,Document Shared With You,flagged
2025-01-08 20:59:06,,,,high,,,,service@anz.com,Security Alert,blocked
2025-01-18 14:31:45,,,,medium,,,,service@anz.com,Security Alert,allowed
2025-01-18 21:33:11,,,,high,,,,security@amazon.com,Urgent: Account Locked!,blocked
2025-01-30 02:08:10,,,,medium,,,,security@amazon.com,Invoice Attached,blocked
2025-01-28 15:25:53,,,,high,,,,hr-support@company.com,Security Alert,flagged
2025-01-19 02:26:31,,,,critical,,,,unknown@mail.ru,Urgent: Account Locked!,flagged
2025-01-07 01:35:02,,,,high,,,,unknown@mail.ru,Payment Needed,flagged
2025-01-25 07:23:20,,,,critical,,,,hr-support@company.com,Urgent: Account Locked!,blocked
2025-01-28 20:58:00,,,,high,,,,fake@paypal.com,Document Shared With You,flagged
2025-01-17 01:51:22,,,,high,,,,security@amazon.com,Reset Your Password,flagged
2025-01-09 11:44:58,,,,medium,,,,fake@paypal.com,Security Alert,flagged
2025-01-13 11:55:00,,,,high,,,,hr-support@company.com,Reset Your Password,flagged
2025-01-17 21:51:52,,,,medium,,,,security@amazon.com,Payment Needed,allowed
2025-01-25 13:20:09,,,,medium,,,,security@amazon.com,Document Shared With You,blocked
2025-01-21 04:23:21,,,,high,,,,service@anz.com,Reset Your Password,flagged
2025-01-22 12:14:43,,,,critical,,,,unknown@mail.ru,Document Shared With You,flagged
2025-01-06 09:52:09,,,,critical,,,,hr-support@company.com,Urgent: Account Locked!,allowed
2025-01-16 22:58:01,,,,high,,,,hr-support@company.com,Invoice Attached,blocked
2025-01-01 07:52:15,,,,medium,,,,billing@apple.com,Reset Your Password,blocked
2025-01-19 15:40:51,,,,critical,,,,billing@apple.com,Security Alert,flagged
2025-01-08 21:04:31,,,,critical,,,,hr-support@company.com,Payment Needed,flagged
2025-01-08 16:51:43,,,,medium,,,,security@amazon.com,Invoice Attached,blocked
2025-01-29 19:46:16,,,,medium,,,,security@amazon.com,Payment Needed,blocked
2025-01-02 01:17:41,,,,medium,,,,hr-support@company.com,Urgent: Account Locked!,flagged
2025-01-22 08:15:09,,,,medium,,,,billing@apple.com,Urgent: Account Locked!,blocked
2025-01-14 21:03:28,,,,high,,,,fake@paypal.com,Security Alert,blocked
2025-01-05 08:39:40,,,,medium,,,,hr-support@company.com,Security Alert,flagged
2025-01-27 07:44:52,,,,high,,,,security@amazon.com,Invoice Attached,allowed
2025-01-30 18:30:12,,,,high,,,,service@anz.com,Document Shared With You,blocked
2025-01-23 13:12:46,,,,high,,,,service@anz.com,Document Shared With You,flagged
2025-01-22 18:16:02,,,,high,,,,hr-support@company.com,Security Alert,blocked
2025-01-10 15:08:36,,,,high,,,,security@amazon.com,Invoice Attached,blocked
2025-01-02 17:50:07,,,,high,,,,service@anz.com,Payment Needed,blocked
2025-01-17 10:32:39,,,,medium,,,,unknown@mail.ru,Security Alert,allowed
2025-01-25 23:24:20,,,,medium,,,,hr-support@company.com,Invoice Attached,blocked
2025-01-26 18:00:01,,,,high,,,,security@amazon.com,Invoice Attached,blocked
2025-01-30 04:57:16,,,,high,,,,hr-support@company.com,Urgent: Account Locked!,flagged
2025-01-09 03:25:39,,,,critical,,,,unknown@mail.ru,Urgent: Account Locked!,blocked
2025-01-24 12:58:37,,,,critical,,,,service@anz.com,Security Alert,blocked
2025-01-21 05:59:11,,,,medium,,,,service@anz.com,Payment Needed,blocked
2025-01-03 02:32:30,,,,high,,,,hr-support@company.com,Invoice Attached,flagged
2025-01-27 17:25:01,,,,critical,,,,billing@apple.com,Document Shared With You,allowed
2025-01-19 06:18:38,,,,medium,,,,service@anz.com,Security Alert,blocked
2025-01-21 22:14:59,,,,high,,,,billing@apple.com,Security Alert,allowed
2025-01-10 20:55:03,,,,critical,,,,fake@paypal.com,Invoice Attached,blocked
2025-01-03 02:44:44,,,,critical,,,,service@anz.com,Security Alert,flagged
2025-01-11 04:31:43,,,,medium,,,,service@anz.com,Invoice Attached,allowed
2025-01-15 19:30:49,,,,high,,,,unknown@mail.ru,Security Alert,blocked
2025-01-02 09:06:46,,,,medium,,,,unknown@mail.ru,Security Alert,allowed
2025-01-03 11:04:16,,,,high,,,,security@amazon.com,Document Shared With You,blocked
2025-01-06 10:27:02,,,,medium,,,,hr-support@company.com,Document Shared With You,flagged
2025-01-17 20:26:02,,,,medium,,,,fake@paypal.com,Document Shared With You,blocked
2025-01-08 06:40:17,,,,critical,,,,unknown@mail.ru,Reset Your Password,allowed
2025-01-12 19:33:15,,,,critical,,,,billing@apple.com,Document Shared With You,blocked
2025-01-15 14:30:26,,,,critical,,,,unknown@mail.ru,Security Alert,flagged
2025-01-26 08:46:35,,,,high,,,,service@anz.com,Reset Your Password,blocked
2025-01-10 09:54:32,,,,high,,,,security@amazon.com,Invoice Attached,blocked
2025-01-09 22:01:57,,,,high,,,,fake@paypal.com,Security Alert,blocked
2025-01-03 01:42:47,,,,medium,,,,service@anz.com,Reset Your Password,blocked
2025-01-16 08:44:55,,,,high,,,,unknown@mail.ru,Urgent: Account Locked!,flagged
2025-01-24 03:35:36,,,,critical,,,,hr-support@company.com,Invoice Attached,blocked
2025-01-02 21:06:13,,,,high,,,,unknown@mail.ru,Urgent: Account Locked!,flagged
2025-01-13 04:56:20,,,,medium,,,,unknown@mail.ru,Payment Needed,blocked
2025-01-01 06:59:42,,,,medium,,,,hr-support@company.com,Invoice Attached,flagged
2025-01-30 21:27:36,,,,medium,,,,service@anz.com,Urgent: Account Locked!,allowed
2025-01-30 03:59:25,,,,high,,,,unknown@mail.ru,Urgent: Account Locked!,allowed
2025-01-11 13:51:48,,,,critical,,,,security@amazon.com,Invoice Attached,flagged
2025-01-30 22:32:08,,,,high,,,,billing@apple.com,Document Shared With You,blocked
2025-01-03 18:10:42,,,,high,,,,billing@apple.com,Payment Needed,blocked
2025-01-09 21:41:17,,,,high,,,,service@anz.com,Urgent: Account Locked!,allowed
2025-01-18 12:48:32,,,,medium,,,,fake@paypal.com,Security Alert,flagged
2025-01-21 15:34:19,,,,high,,,,service@anz.com,Invoice Attached,blocked
2025-01-11 05:06:11,,,,high,,,,billing@apple.com,Document Shared With You,blocked
2025-01-15 22:51:45,,,,high,,,,service@anz.com,Invoice Attached,flagged
2025-01-08 04:09:16,,,,critical,,,,security@amazon.com,Document Shared With You,flagged
2025-01-22 00:47:37,,,,high,,,,unknown@mail.ru,Document Shared With You,allowed
2025-01-07 07:22:56,,,,high,,,,fake@paypal.com,Urgent: Account Locked!,allowed
2025-01-11 06:12:30,,,,medium,,,,unknown@mail.ru,Document Shared With You,allowed
2025-01-07 07:28:17,,,,medium,,,,hr-support@company.com,Reset Your Password,flagged
2025-01-08 07:29:30,,,,critical,,,,billing@apple.com,Reset Your Password,blocked
2025-01-03 15:40:43,,,,medium,,,,fake@paypal.com,Security Alert,blocked
2025-01-24 05:11:59,,,,medium,,,,security@amazon.com,Payment Needed,flagged
2025-01-12 11:54:22,,,,critical,,,,fake@paypal.com,Reset Your Password,flagged
2025-01-13 19:21:42,,,,medium,,,,service@anz.com,Invoice Attached,blocked
2025-01-23 14:22:24,,,,high,,,,unknown@mail.ru,Reset Your Password,flagged
2025-01-19 01:08:05,,,,critical,,,,security@amazon.com,Urgent: Account Locked!,blocked
2025-01-07 20:25:49,,,,medium,,,,hr-support@company.com,Payment Needed,flagged
2025-01-03 10:42:35,,,,high,,,,billing@apple.com,Document Shared With You,allowed
2025-01-17 03:30:46,,,,medium,,,,unknown@mail.ru,Security Alert,blocked
2025-01-29 04:58:07,,,,medium,,,,hr-support@company.com,Reset Your Password,flagged
2025-01-09 06:58:59,,,,critical,,,,service@anz.com,Urgent: Account Locked!,blocked
2025-01-24 08:13:42,,,,high,,,,billing@apple.com,Urgent: Account Locked!,blocked
2025-01-19 08:40:16,,,,critical,,,,hr-support@company.com,Security Alert,blocked
2025-01-30 07:41:43,,,,medium,,,,fake@paypal.com,Urgent: Account Locked!,blocked
2025-01-11 13:43:03,,,,medium,,,,unknown@mail.ru,Payment Needed,blocked
2025-01-15 04:50:39,,,,critical,,,,unknown@mail.ru,Security Alert,blocked
2025-01-08 15:56:09,,,,high,,,,unknown@mail.ru,Reset Your Password,allowed
2025-01-12 21:35:25,,,,high,,,,unknown@mail.ru,Document Shared With You,blocked
2025-01-10 15:06:24,,,,medium,,,,security@amazon.com,Payment Needed,flagged
2025-01-29 19:02:54,,,,medium,,,,service@anz.com,Document Shared With You,blocked
2025-01-10 19:19:17,,,,medium,,,,hr-support@company.com,Reset Your Password,blocked
2025-01-23 18:26:47,,,,medium,,,,service@anz.com,Reset Your Password,blocked
2025-01-26 10:00:41,,,,medium,,,,security@amazon.com,Reset Your Password,flagged
2025-01-26 16:44:08,,,,high,,,,service@anz.com,Urgent: Account Locked!,allowed
2025-01-09 12:36:57,,,,medium,,,,security@amazon.com,Payment Needed,allowed
2025-01-20 10:26:15,,,,medium,,,,fake@paypal.com,Security Alert,allowed
2025-01-07 16:10:48,,,,medium,,,,fake@paypal.com,Invoice Attached,flagged
2025-01-28 19:28:22,,,,critical,,,,fake@paypal.com,Payment Needed,blocked
2025-01-29 00:03:19,,,,high,,,,billing@apple.com,Invoice Attached,blocked
2025-01-27 14:36:43,,,,high,,,,fake@paypal.com,Urgent: Account Locked!,flagged
2025-01-05 02:18:15,,,,medium,,,,fake@paypal.com,Security Alert,allowed
2025-01-21 21:36:55,,,,medium,,,,hr-support@company.com,Document Shared With You,allowed
2025-01-27 22:32:59,,,,medium,,,,hr-support@company.com,Security Alert,blocked
2025-01-18 11:27:54,,,,critical,,,,security@amazon.com,Urgent: Account Locked!,blocked
2025-01-12 11:04:18,,,,critical,,,,security@amazon.com,Invoice Attached,blocked
2025-01-02 19:46:27,,,,high,,,,service@anz.com,Reset Your Password,allowed
2025-01-28 04:37:54,,,,medium,,,,security@amazon.com,Invoice Attached,blocked
2025-01-03 17:49:38,,,,high,,,,hr-support@company.com,Security Alert,blocked
2025-01-20 13:07:01,,,,medium,,,,fake@paypal.com,Payment Needed,flagged
2025-01-27 07:13:48,,,,high,,,,service@anz.com,Urgent: Account Locked!,blocked
2025-01-17 06:39:35,,,,medium,,,,hr-support@company.com,Security Alert,flagged
2025-01-28 22:25:53,,,,high,,,,security@amazon.com,Payment Needed,flagged
2025-01-12 12:23:43,,,,high,,,,service@anz.com,Security Alert,blocked
2025-01-30 12:32:29,,,,high,,,,billing@apple.com,Urgent: Account Locked!,blocked
2025-01-27 22:19:34,,,,high,,,,billing@apple.com,Document Shared With You,flagged
2025-01-01 16:28:02,,,,high,,,,service@anz.com,Reset Your Password,flagged
2025-01-28 05:50:26,,,,medium,,,,security@amazon.com,Urgent: Account Locked!,blocked
2025-01-06 17:55:59,,,,high,,,,fake@paypal.com,Security Alert,blocked
2025-01-09 00:10:46,,,,high,,,,hr-support@company.com,Document Shared With You,flagged
2025-01-27 16:40:00,,,,critical,,,,fake@paypal.com,Payment Needed,allowed
2025-01-24 02:35:13,,,,medium,,,,fake@paypal.com,Document Shared With You,flagged
2025-01-13 20:31:37,,,,high,,,,billing@apple.com,Security Alert,allowed
2025-01-15 22:41:48,,,,medium,,,,hr-support@company.com,Urgent: Account Locked!,blocked
2025-01-30 08:12:06,,,,critical,,,,security@amazon.com,Reset Your Password,allowed
2025-01-15 17:23:30,,,,medium,,,,hr-support@company.com,Invoice Attached,flagged
2025-01-13 23:10:20,,,,high,,,,service@anz.com,Security Alert,blocked
2025-01-08 22:40:45,,,,medium,,,,hr-support@company.com,Payment Needed,blocked
2025-01-26 10:25:42,,,,medium,,,,unknown@mail.ru,Reset Your Password,blocked
2025-01-20 12:21:41,,,,high,,,,fake@paypal.com,Payment Needed,blocked
2025-01-29 10:58:01,,,,high,,,,billing@apple.com,Payment Needed,blocked
2025-01-21 15:12:05,,,,critical,,,,billing@apple.com,Document Shared With You,flagged
2025-01-20 13:31:34,,,,high,,,,unknown@mail.ru,Invoice Attached,flagged
2025-01-08 00:39:45,,,,medium,,,,service@anz.com,Reset Your Password,blocked
2025-01-09 06:37:14,,,,high,,,,fake@paypal.com,Invoice Attached,blocked
2025-01-14 21:29:21,,,,medium,,,,security@amazon.com,Payment Needed,blocked
2025-01-25 16:22:32,,,,critical,,,,security@amazon.com,Payment Needed,allowed
2025-01-02 15:34:08,,,,medium,,,,service@anz.com,Invoice Attached,flagged
2025-01-28 20:56:46,,,,high,,,,fake@paypal.com,Document Shared With You,blocked
2025-01-18 13:05:49,,,,high,,,,billing@apple.com,Document Shared With You,blocked
2025-01-14 08:59:44,,,,high,,,,hr-support@company.com,Reset Your Password,flagged
2025-01-22 01:01:20,,,,high,,,,unknown@mail.ru,Urgent: Account Locked!,blocked
2025-01-17 04:18:13,,,,high,,,,unknown@mail.ru,Invoice Attached,blocked
2025-01-28 18:31:14,,,,medium,,,,unknown@mail.ru,Payment Needed,flagged
2025-01-08 18:30:19,,,,high,,,,billing@apple.com,Document Shared With You,blocked
2025-01-27 20:42:23,,,,medium,,,,fake@paypal.com,Reset Your Password,blocked
2025-01-18 07:25:51,,,,high,,,,security@amazon.com,Reset Your Password,flagged
2025-01-07 17:16:55,,,,high,,,,service@anz.com,Reset Your Password,flagged
2025-01-08 01:36:04,,,,medium,,,,security@amazon.com,Urgent: Account Locked!,blocked
2025-01-20 22:28:26,,,,medium,,,,fake@paypal.com,Urgent: Account Locked!,flagged
2025-01-08 23:01:16,,,,high,,,,security@amazon.com,Reset Your Password,blocked
2025-01-13 15:14:30,,,,high,,,,billing@apple.com,Reset Your Password,flagged
2025-01-17 02:50:32,,,,medium,,,,fake@paypal.com,Invoice Attached,flagged
2025-01-06 20:48:00,,,,critical,,,,security@amazon.com,Invoice Attached,blocked
2025-01-24 19:06:02,,,,medium,,,,billing@apple.com,Security Alert,flagged
2025-01-03 01:36:48,,,,high,,,,service@anz.com,Payment Needed,blocked
2025-01-06 00:01:47,,,,medium,,,,billing@apple.com,Security Alert,blocked
2025-01-07 16:12:12,,,,high,,,,service@anz.com,Security Alert,blocked
2025-01-28 02:44:21,,,,high,,,,fake@paypal.com,Invoice Attached,flagged
2025-01-08 08:37:45,,,,high,,,,unknown@mail.ru,Reset Your Password,blocked
2025-01-22 01:06:49,,,,high,,,,fake@paypal.com,Document Shared With You,flagged
2025-01-19 03:21:05,,,,medium,,,,service@anz.com,Urgent: Account Locked!,blocked
2025-01-10 03:26:45,,,,high,,,,security@amazon.com,Security Alert,allowed
2025-01-13 17:44:13,,,,high,,,,hr-support@company.com,Reset Your Password,allowed
2025-01-29 10:01:19,,,,high,,,,hr-support@company.com,Security Alert,blocked
2025-01-25 03:44:49,,,,medium,,,,service@anz.com,Reset Your Password,allowed
2025-01-29 21:28:54,,,,medium,,,,fake@paypal.com,Document Shared With You,blocked
2025-01-28 17:03:01,,,,medium,,,,unknown@mail.ru,Security Alert,flagged
2025-01-20 19:51:45,,,,medium,,,,billing@apple.com,Document Shared With You,flagged
2025-01-07 16:11:52,,,,medium,,,,fake@paypal.com,Invoice Attached,flagged
2025-01-23 02:39:48,,,,high,,,,fake@paypal.com,Security Alert,allowed
2025-01-04 02:58:25,,,,high,,,,security@amazon.com,Payment Needed,blocked
2025-01-10 21:32:20,,,,high,,,,service@anz.com,Reset Your Password,flagged
2025-01-29 01:49:37,,,,high,,,,unknown@mail.ru,Invoice Attached,blocked
2025-01-27 00:39:39,,,,critical,,,,billing@apple.com,Urgent: Account Locked!,blocked
2025-01-28 13:30:55,,,,medium,,,,fake@paypal.com,Payment Needed,blocked
2025-01-24 08:12:04,,,,medium,,,,service@anz.com,Urgent: Account Locked!,flagged
2025-01-09 18:21:23,,,,high,,,,unknown@mail.ru,Security Alert,blocked
2025-01-22 03:16:10,,,,critical,,,,billing@apple.com,Security Alert,blocked
2025-01-11 19:17:43,,,,high,,,,security@amazon.com,Document Shared With You,blocked
2025-01-30 14:30:34,,,,high,,,,security@amazon.com,Urgent: Account Locked!,allowed
2025-01-20 07:09:00,,,,medium,,,,security@amazon.com,Urgent: Account Locked!,blocked
2025-01-09 06:16:05,,,,high,,,,security@amazon.com,Urgent: Account Locked!,blocked
2025-01-10 13:30:57,,,,critical,,,,unknown@mail.ru,Invoice Attached,blocked
2025-01-15 02:22:09,,,,medium,,,,service@anz.com,Payment Needed,blocked
2025-01-02 11:39:43,,,,medium,,,,billing@apple.com,Reset Your Password,flagged
2025-01-21 03:10:36,,,,medium,,,,security@amazon.com,Document Shared With You,flagged
2025-01-10 16:47:57,,,,medium,,,,billing@apple.com,Urgent: Account Locked!,blocked
2025-01-02 21:22:20,,,,medium,,,,billing@apple.com,Payment Needed,flagged
2025-01-25 01:30:46,,,,critical,,,,unknown@mail.ru,Payment Needed,blocked
2025-01-11 13:49:05,,,,high,,,,unknown@mail.ru,Document Shared With You,allowed
2025-01-19 11:14:13,,,,medium,,,,fake@paypal.com,Payment Needed,blocked
2025-01-29 13:51:15,,,,high,,,,hr-support@company.com,Invoice Attached,blocked
2025-01-02 19:42:31,,,,medium,,,,service@anz.com,Urgent: Account Locked!,blocked
2025-01-03 23:53:50,,,,medium,,,,hr-support@company.com,Invoice Attached,blocked
2025-01-09 15:08:15,,,,high,,,,fake@paypal.com,Payment Needed,allowed
2025-01-03 09:12:55,,,,high,,,,unknown@mail.ru,Invoice Attached,flagged
2025-01-21 13:44:01,,,,medium,,,,security@amazon.com,Security Alert,allowed
2025-01-25 22:31:10,,,,critical,,,,billing@apple.com,Document Shared With You,flagged
2025-01-04 07:10:05,,,,high,,,,billing@apple.com,Document Shared With You,blocked
2025-01-26 03:18:55,,,,medium,,,,billing@apple.com,Document Shared With You,blocked
2025-01-03 12:56:19,,,,medium,,,,fake@paypal.com,Reset Your Password,blocked
2025-01-08 00:18:42,,,,high,,,,billing@apple.com,Urgent: Account Locked!,flagged
2025-01-11 14:32:30,,,,high,,,,service@anz.com,Reset Your Password,flagged
2025-01-03 03:10:15,,,,high,,,,hr-support@company.com,Reset Your Password,blocked
2025-01-27 19:45:08,,,,medium,,,,hr-support@company.com,Reset Your Password,flagged
2025-01-28 14:09:26,,,,high,,,,hr-support@company.com,Reset Your Password,blocked
2025-01-15 08:48:55,,,,critical,,,,hr-support@company.com,Reset Your Password,blocked
2025-01-03 20:53:24,,,,high,,,,service@anz.com,Invoice Attached,blocked
2025-01-13 06:29:53,,,,high,,,,unknown@mail.ru,Invoice Attached,flagged
2025-01-26 13:09:37,,,,medium,,,,billing@apple.com,Invoice Attached,blocked
2025-01-28 13:56:04,,,,high,,,,service@anz.com,Urgent: Account Locked!,blocked
2025-01-13 14:28:06,,,,medium,,,,service@anz.com,Reset Your Password,flagged
2025-01-09 12:06:04,,,,medium,,,,fake@paypal.com,Urgent: Account Locked!,flagged
2025-01-18 14:06:58,,,,critical,,,,hr-support@company.com,Invoice Attached,flagged
2025-01-06 08:19:10,,,,high,,,,unknown@mail.ru,Reset Your Password,allowed
2025-01-02 18:47:19,,,,critical,,,,security@amazon.com,Invoice Attached,allowed
2025-01-23 06:22:06,,,,medium,,,,unknown@mail.ru,Document Shared With You,blocked
2025-01-07 02:04:44,,,,medium,,,,hr-support@company.com,Payment Needed,allowed
2025-01-19 09:00:25,,,,high,,,,unknown@mail.ru,Security Alert,flagged
2025-01-21 21:26:00,,,,high,,,,unknown@mail.ru,Security Alert,blocked
2025-01-06 07:58:38,,,,critical,,,,service@anz.com,Payment Needed,allowed
2025-01-26 07:41:55,,,,high,,,,security@amazon.com,Security Alert,flagged
2025-01-30 02:44:38,,,,high,,,,unknown@mail.ru,Document Shared With You,allowed
2025-01-21 22:39:07,,,,critical,,,,security@amazon.com,Security Alert,blocked
2025-01-19 16:40:36,,,,high,,,,hr-support@company.com,Document Shared With You,flagged
2025-01-22 17:39:29,,,,high,,,,hr-support@company.com,Reset Your Password,blocked
2025-01-14 13:11:30,,,,high,,,,security@amazon.com,Security Alert,blocked
2025-01-02 19:44:22,,,,medium,,,,billing@apple.com,Security Alert,blocked
2025-01-22 01:25:12,,,,high,,,,hr-support@company.com,Reset Your Password,flagged
2025-01-27 11:51:37,,,,high,,,,fake@paypal.com,Reset Your Password,blocked
2025-01-28 11:55:57,,,,medium,,,,service@anz.com,Urgent: Account Locked!,flagged
2025-01-24 00:23:40,,,,high,,,,fake@paypal.com,Reset Your Password,blocked
2025-01-22 23:23:10,,,,high,,,,security@amazon.com,Document Shared With You,flagged
2025-01-17 15:10:04,,,,high,,,,service@anz.com,Urgent: Account Locked!,allowed
2025-01-12 15:57:37,,,,critical,,,,service@anz.com,Security Alert,blocked
2025-01-28 05:50:30,,,,critical,,,,unknown@mail.ru,Payment Needed,blocked
2025-01-30 04:52:54,,,,high,,,,billing@apple.com,Document Shared With You,blocked
2025-01-17 01:08:13,,,,critical,,,,billing@apple.com,Invoice Attached,blocked
2025-01-19 00:11:05,,,,medium,,,,billing@apple.com,Reset Your Password,blocked
2025-01-12 15:36:57,,,,medium,,,,fake@paypal.com,Document Shared With You,flagged
2025-01-17 05:59:41,,,,medium,,,,fake@paypal.com,Security Alert,blocked
2025-01-13 04:09:24,,,,critical,,,,security@amazon.com,Urgent: Account Locked!,allowed
2025-01-21 18:26:52,,,,critical,,,,security@amazon.com,Urgent: Account Locked!,blocked
2025-01-29 01:29:11,,,,high,,,,unknown@mail.ru,Reset Your Password,flagged
2025-01-09 15:26:48,,,,high,,,,hr-support@company.com,Document Shared With You,blocked
2025-01-30 09:51:57,,,,high,,,,billing@apple.com,Payment Needed,flagged
2025-01-13 13:12:36,,,,high,,,,security@amazon.com,Document Shared With You,flagged
2025-01-19 17:55:41,,,,high,,,,fake@paypal.com,Payment Needed,blocked
2025-01-14 20:06:00,,,,high,,,,unknown@mail.ru,Urgent: Account Locked!,allowed
2025-01-29 07:32:51,,,,high,,,,unknown@mail.ru,Invoice Attached,blocked
2025-01-17 15:54:21,,,,critical,,,,fake@paypal.com,Security Alert,flagged
2025-01-18 15:20:25,,,,high,,,,unknown@mail.ru,Invoice Attached,allowed
2025-01-19 13:01:13,,,,high,,,,service@anz.com,Urgent: Account Locked!,flagged
2025-01-09 04:20:58,,,,medium,,,,security@amazon.com,Security Alert,blocked
2025-01-03 00:35:31,,,,high,,,,fake@paypal.com,Document Shared With You,flagged
2025-01-20 22:26:18,,,,medium,,,,fake@paypal.com,Urgent: Account Locked!,blocked
2025-01-12 15:36:48,,,,critical,,,,fake@paypal.com,Urgent: Account Locked!,flagged
2025-01-12 00:45:29,,,,high,,,,billing@apple.com,Reset Your Password,blocked
2025-01-17 01:22:49,,,,high,,,,security@amazon.com,Document Shared With You,flagged
2025-01-22 02:42:35,,,,high,,,,hr-support@company.com,Document Shared With You,flagged
2025-01-07 03:01:03,,,,medium,,,,hr-support@company.com,Reset Your Password,allowed
2025-01-02 04:16:25,,,,critical,,,,hr-support@company.com,Reset Your Password,blocked
2025-01-07 07:52:23,,,,medium,,,,billing@apple.com,Reset Your Password,blocked
2025-01-28 02:12:28,,,,medium,,,,billing@apple.com,Urgent: Account Locked!,allowed
2025-01-29 04:25:57,,,,medium,,,,billing@apple.com,Security Alert,flagged
2025-01-15 04:08:38,,,,high,,,,hr-support@company.com,Security Alert,blocked
2025-01-05 05:50:13,,,,medium,,,,unknown@mail.ru,Urgent: Account Locked!,blocked
2025-01-03 02:07:43,,,,high,,,,security@amazon.com,Security Alert,blocked
2025-01-28 09:27:41,,,,high,,,,unknown@mail.ru,Invoice Attached,flagged
2025-01-02 05:39:41,,,,high,,,,unknown@mail.ru,Invoice Attached,blocked
2025-01-23 17:17:08,,,,medium,,,,service@anz.com,Document Shared With You,flagged
2025-01-02 21:45:08,,,,medium,,,,service@anz.com,Payment Needed,flagged
2025-01-25 14:17:33,,,,critical,,,,security@amazon.com,Invoice Attached,blocked
2025-01-04 18:08:17,,,,medium,,,,service@anz.com,Reset Your Password,flagged
2025-01-25 15:05:57,,,,critical,,,,billing@apple.com,Document Shared With You,flagged
2025-01-03 11:38:02,,,,high,,,,hr-support@company.com,Document Shared With You,allowed
2025-01-14 11:26:28,,,,medium,,,,unknown@mail.ru,Payment Needed,flagged
2025-01-25 20:21:12,,,,critical,,,,unknown@mail.ru,Invoice Attached,blocked
2025-01-30 12:03:11,,,,medium,,,,security@amazon.com,Security Alert,allowed
2025-01-17 17:05:04,,,,high,,,,service@anz.com,Document Shared With You,blocked
2025-01-12 11:39:42,,,,high,,,,service@anz.com,Reset Your Password,blocked
2025-01-29 09:54:12,,,,high,,,,hr-support@company.com,Reset Your Password,allowed
2025-01-27 02:10:48,,,,high,,,,hr-support@company.com,Reset Your Password,flagged
2025-01-26 21:56:04,,,,critical,,,,billing@apple.com,Document Shared With You,flagged
2025-01-02 15:45:20,,,,high,,,,billing@apple.com,Urgent: Account Locked!,flagged
2025-01-01 23:05:40,,,,critical,,,,unknown@mail.ru,Reset Your Password,blocked
2025-01-28 21:56:49,,,,critical,,,,fake@paypal.com,Urgent: Account Locked!,blocked
2025-01-06 07:59:35,,,,critical,,,,hr-support@company.com,Document Shared With You,flagged
2025-01-23 21:09:02,,,,medium,,,,service@anz.com,Invoice Attached,blocked
2025-01-06 02:58:41,,,,medium,,,,fake@paypal.com,Security Alert,blocked
